request_id,event_id,event_date,settlement_date,amount,direction,status,cash_treatment,included_in_forecast,reason
request_08,event_691,2024-11-13,2024-11-13,37,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_629,2024-11-15,2024-11-15,1422.85,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_666,2024-11-19,2024-11-19,69.32,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_692,2024-11-20,2024-11-20,40.22,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_711,2024-11-21,2024-11-21,45.5,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_667,2024-11-26,2024-11-26,60.11,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_693,2024-11-27,2024-11-27,35.69,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_637,2024-12-01,2024-12-01,467.5,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_668,2024-12-03,2024-12-03,51,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_694,2024-12-04,2024-12-04,29.03,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_638,2024-12-05,2024-12-05,82.61,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_712,2024-12-05,2024-12-05,46.75,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_639,2024-12-07,2024-12-07,89,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_640,2024-12-10,2024-12-10,177,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_641,2024-12-10,2024-12-10,14,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_669,2024-12-10,2024-12-10,56.62,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_695,2024-12-11,2024-12-11,35.98,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_642,2024-12-12,2024-12-12,24,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_636,2024-12-15,2024-12-15,1422.85,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_670,2024-12-17,2024-12-17,55.02,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_696,2024-12-18,2024-12-18,43.51,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_713,2024-12-19,2024-12-19,49.45,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_671,2024-12-24,2024-12-24,53.11,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_697,2024-12-25,2024-12-25,43.2,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_672,2024-12-31,2024-12-31,51.85,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_644,2025-01-01,2025-01-01,467.5,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_698,2025-01-01,2025-01-01,31.5,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_714,2025-01-02,2025-01-02,56.05,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_645,2025-01-05,2025-01-05,69.28,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_646,2025-01-07,2025-01-07,89,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_673,2025-01-07,2025-01-07,48,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_699,2025-01-08,2025-01-08,41.57,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_647,2025-01-10,2025-01-10,177,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_648,2025-01-10,2025-01-10,14,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_649,2025-01-12,2025-01-12,24,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_674,2025-01-14,2025-01-14,45.99,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_643,2025-01-15,2025-01-15,1422.85,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_700,2025-01-15,2025-01-15,32.95,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_715,2025-01-16,2025-01-16,53.65,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_675,2025-01-21,2025-01-21,53.96,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_701,2025-01-22,2025-01-22,31.67,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_676,2025-01-28,2025-01-28,65.92,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_702,2025-01-29,2025-01-29,28.33,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_716,2025-01-30,2025-01-30,42.33,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_650,2025-02-01,2025-02-01,467.5,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_677,2025-02-04,2025-02-04,72.38,debit,settled,settled_cash,no,outside request 90-day window
request_08,event_651,2025-02-05,2025-02-05,80.55,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_08,event_703,2025-02-05,2025-02-05,47.21,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_753,2026-01-08,2026-01-08,47.44,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_771,2026-01-09,2026-01-09,18.44,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_780,2026-01-10,2026-01-10,34.84,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_754,2026-01-18,2026-01-18,38.34,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_755,2026-01-28,2026-01-28,47.6,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_772,2026-01-30,2026-01-30,16.59,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_781,2026-01-31,2026-01-31,32.86,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_719,2026-02-02,2026-02-02,211.2,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_09,event_720,2026-02-06,2026-02-06,66.84,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_09,event_717,2026-02-07,2026-02-07,488.8,credit,settled,settled_cash,no,outside request 90-day window
request_09,event_756,2026-02-07,2026-02-07,41.29,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_722,2026-02-09,2026-02-09,20,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_09,event_721,2026-02-12,2026-02-12,5,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_09,event_723,2026-02-12,2026-02-12,25.5,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_09,event_757,2026-02-17,2026-02-17,54.9,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_718,2026-02-20,2026-02-20,514.25,credit,settled,settled_cash,no,outside request 90-day window
request_09,event_773,2026-02-20,2026-02-20,23.57,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_782,2026-02-21,2026-02-21,29.97,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_758,2026-02-27,2026-02-27,37.29,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_726,2026-03-02,2026-03-02,211.2,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_09,event_727,2026-03-06,2026-03-06,59.39,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_09,event_724,2026-03-07,2026-03-07,485.55,credit,settled,settled_cash,no,outside request 90-day window
request_09,event_729,2026-03-09,2026-03-09,20,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_09,event_759,2026-03-09,2026-03-09,36.79,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_728,2026-03-12,2026-03-12,5,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_09,event_730,2026-03-12,2026-03-12,29.14,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_09,event_774,2026-03-13,2026-03-13,27.94,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_783,2026-03-14,2026-03-14,31.15,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_760,2026-03-19,2026-03-19,53.14,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_725,2026-03-20,2026-03-20,527.63,credit,settled,settled_cash,no,outside request 90-day window
request_09,event_761,2026-03-29,2026-03-29,50.12,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_733,2026-04-02,2026-04-02,211.2,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_09,event_775,2026-04-03,2026-04-03,26.23,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_784,2026-04-04,2026-04-04,23.42,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_734,2026-04-06,2026-04-06,71.04,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_09,event_731,2026-04-07,2026-04-07,582.12,credit,settled,settled_cash,no,outside request 90-day window
request_09,event_762,2026-04-08,2026-04-08,31.82,debit,settled,settled_cash,no,outside request 90-day window
request_09,event_736,2026-04-09,2026-04-09,20,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_09,event_735,2026-04-12,2026-04-12,5,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
